"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C02_001E","S1602_C02_001M","S1602_C03_001E","S1602_C03_001M","S1602_C04_001E","S1602_C04_001M","S1602_C01_002E","S1602_C01_002M","S1602_C02_002E","S1602_C02_002M","S1602_C03_002E","S1602_C03_002M","S1602_C04_002E","S1602_C04_002M","S1602_C01_003E","S1602_C01_003M","S1602_C02_003E","S1602_C02_003M","S1602_C03_003E","S1602_C03_003M","S1602_C04_003E","S1602_C04_003M","S1602_C01_004E","S1602_C01_004M","S1602_C02_004E","S1602_C02_004M","S1602_C03_004E","S1602_C03_004M","S1602_C04_004E","S1602_C04_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_005E","S1602_C02_005M","S1602_C03_005E","S1602_C03_005M","S1602_C04_005E","S1602_C04_005M"
"id","Geographic Area Name","Estimate!!Total!!All households","Margin of Error!!Total MOE!!All households","Estimate!!Percent!!All households","Margin of Error!!Percent MOE!!All households","Estimate!!Limited English-speaking households!!All households","Margin of Error!!Limited English-speaking households MOE!!All households","Estimate!!Percent limited English-speaking households!!All households","Margin of Error!!Percent limited English-speaking households MOE!!All households","Estimate!!Total!!All households!!Households speaking --!!Spanish","Margin of Error!!Total MOE!!All households!!Households speaking --!!Spanish","Estimate!!Percent!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Spanish","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Spanish","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Spanish","Estimate!!Total!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Total!!All households!!Households speaking --!!Other languages","Margin of Error!!Total MOE!!All households!!Households speaking --!!Other languages","Estimate!!Percent!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent MOE!!All households!!Households speaking --!!Other languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Limited English-speaking households MOE!!All households!!Households speaking --!!Other languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent limited English-speaking households MOE!!All households!!Households speaking --!!Other languages"
"1400000US34017018100","Census Tract 181, Hudson County, New Jersey","1263","93","(X)","(X)","114","58","9.0","4.6","549","106","43.5","7.2","108","58","19.7","9.9","93","52","7.4","4.2","0","12","0.0","28.7","29","29","2.3","2.3","6","11","20.7","40.2","19","22","1.5","1.7","0","12","0.0","68.0"
"1400000US34017018200","Census Tract 182, Hudson County, New Jersey","1975","140","(X)","(X)","138","79","7.0","4.0","639","182","32.4","9.0","100","76","15.6","11.5","190","97","9.6","4.9","0","12","0.0","15.7","102","71","5.2","3.6","38","33","37.3","28.1","15","26","0.8","1.3","0","12","0.0","76.6"
"1400000US34017018301","Census Tract 183.01, Hudson County, New Jersey","1257","100","(X)","(X)","56","60","4.5","4.7","62","42","4.9","3.4","14","22","22.6","30.4","179","92","14.2","7.1","35","56","19.6","28.4","79","43","6.3","3.3","7","11","8.9","12.3","32","26","2.5","2.1","0","12","0.0","52.4"
"1400000US34017018302","Census Tract 183.02, Hudson County, New Jersey","1978","138","(X)","(X)","0","12","0.0","1.6","97","64","4.9","3.3","0","12","0.0","27.8","282","83","14.3","4.1","0","12","0.0","10.9","87","68","4.4","3.4","0","12","0.0","30.2","24","29","1.2","1.5","0","12","0.0","60.5"
"1400000US34017018400","Census Tract 184, Hudson County, New Jersey","2513","146","(X)","(X)","176","122","7.0","4.8","441","147","17.5","5.6","176","122","39.9","19.7","204","110","8.1","4.4","0","17","0.0","14.7","90","64","3.6","2.6","0","17","0.0","29.4","0","17","0.0","1.3","0","17","-","**"
"1400000US34017018500","Census Tract 185, Hudson County, New Jersey","2997","167","(X)","(X)","142","84","4.7","2.8","219","89","7.3","3.0","68","46","31.1","19.6","227","93","7.6","3.0","0","17","0.0","13.3","89","75","3.0","2.5","74","69","83.1","31.0","47","53","1.6","1.7","0","17","0.0","43.3"
"1400000US34017018600","Census Tract 186, Hudson County, New Jersey","1257","54","(X)","(X)","31","31","2.5","2.4","129","73","10.3","5.7","23","24","17.8","16.8","106","51","8.4","4.0","8","13","7.5","11.7","39","48","3.1","3.8","0","12","0.0","47.5","0","12","0.0","2.5","0","12","-","**"
"1400000US34017018701","Census Tract 187.01, Hudson County, New Jersey","648","50","(X)","(X)","11","17","1.7","2.7","14","13","2.2","2.1","0","12","0.0","79.3","55","28","8.5","4.3","11","17","20.0","27.8","15","12","2.3","1.8","0","12","0.0","76.6","11","9","1.7","1.3","0","12","0.0","89.4"
"1400000US34017018702","Census Tract 187.02, Hudson County, New Jersey","2143","114","(X)","(X)","62","53","2.9","2.5","190","98","8.9","4.7","25","39","13.2","20.5","117","88","5.5","4.1","23","37","19.7","31.6","57","45","2.7","2.1","14","21","24.6","33.9","9","16","0.4","0.7","0","12","0.0","98.9"
"1400000US34017018800","Census Tract 188, Hudson County, New Jersey","1653","92","(X)","(X)","66","43","4.0","2.6","146","57","8.8","3.5","51","39","34.9","22.2","164","64","9.9","3.9","15","16","9.1","9.8","54","34","3.3","2.0","0","12","0.0","40.4","26","32","1.6","1.9","0","12","0.0","58.2"
"1400000US34017018900","Census Tract 189, Hudson County, New Jersey","1773","94","(X)","(X)","32","28","1.8","1.6","73","43","4.1","2.4","17","20","23.3","25.9","173","61","9.8","3.5","8","13","4.6","7.4","101","41","5.7","2.3","7","12","6.9","12.3","7","11","0.4","0.6","0","12","0.0","100.0"
"1400000US34017019000","Census Tract 190, Hudson County, New Jersey","2081","192","(X)","(X)","154","121","7.4","5.7","455","173","21.9","8.1","135","118","29.7","22.1","92","65","4.4","3.2","0","12","0.0","29.0","81","53","3.9","2.5","19","25","23.5","35.2","4","9","0.2","0.4","0","12","0.0","100.0"
"1400000US34017019100","Census Tract 191, Hudson County, New Jersey","1837","116","(X)","(X)","242","121","13.2","6.4","280","96","15.2","5.0","154","84","55.0","24.2","166","84","9.0","4.6","32","40","19.3","22.9","113","77","6.2","4.1","56","67","49.6","41.1","32","33","1.7","1.8","0","12","0.0","52.4"
"1400000US34017019200","Census Tract 192, Hudson County, New Jersey","1968","113","(X)","(X)","58","54","2.9","2.7","28","30","1.4","1.5","0","12","0.0","56.0","346","132","17.6","6.7","0","12","0.0","9.0","236","91","12.0","4.5","58","54","24.6","18.5","32","37","1.6","1.9","0","12","0.0","52.4"
"1400000US34017019300","Census Tract 193, Hudson County, New Jersey","1573","90","(X)","(X)","150","79","9.5","5.1","257","91","16.3","5.6","99","70","38.5","22.3","181","64","11.5","4.1","51","38","28.2","18.3","30","24","1.9","1.5","0","12","0.0","54.1","8","12","0.5","0.8","0","12","0.0","100.0"
"1400000US34017019400","Census Tract 194, Hudson County, New Jersey","1454","94","(X)","(X)","26","28","1.8","1.9","111","55","7.6","3.7","0","12","0.0","25.0","163","71","11.2","5.0","26","28","16.0","15.6","68","39","4.7","2.7","0","12","0.0","35.7","31","41","2.1","2.9","0","12","0.0","53.3"
"1400000US34017019800","Census Tract 198, Hudson County, New Jersey","2270","129","(X)","(X)","59","53","2.6","2.3","512","169","22.6","7.4","35","40","6.8","7.3","385","119","17.0","5.2","0","17","0.0","8.1","219","99","9.6","4.3","24","36","11.0","15.3","86","89","3.8","3.9","0","17","0.0","30.5"
"1400000US34017019900","Census Tract 199, Hudson County, New Jersey","2373","164","(X)","(X)","160","104","6.7","4.4","360","132","15.2","5.6","103","87","28.6","20.8","456","124","19.2","5.2","0","17","0.0","6.9","327","126","13.8","5.3","36","41","11.0","11.6","66","71","2.8","3.0","21","33","31.8","53.0"
"1400000US34017020000","Census Tract 200, Hudson County, New Jersey","1672","112","(X)","(X)","107","51","6.4","3.0","336","73","20.1","4.6","37","31","11.0","9.3","332","94","19.9","5.2","41","33","12.3","9.7","105","55","6.3","3.3","21","24","20.0","21.5","16","18","1.0","1.1","8","13","50.0","50.0"
"1400000US34017020100","Census Tract 201, Hudson County, New Jersey","970","120","(X)","(X)","90","58","9.3","5.7","120","50","12.4","4.8","59","52","49.2","30.0","272","81","28.0","6.9","5","9","1.8","3.3","151","56","15.6","5.7","4","7","2.6","5.2","67","49","6.9","4.9","22","24","32.8","32.1"
"1400000US34017032400","Census Tract 324, Hudson County, New Jersey","2289","135","(X)","(X)","797","183","34.8","7.5","1942","165","84.8","5.3","797","183","41.0","8.0","0","17","0.0","1.4","0","17","-","**","30","31","1.3","1.4","0","17","0.0","54.1","15","23","0.7","1.0","0","17","0.0","76.6"
"1400000US34017980100","Census Tract 9801, Hudson County, New Jersey","0","12","(X)","(X)","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**","0","12","-","**"
"1400000US34019010100","Census Tract 101, Hunterdon County, New Jersey","2108","120","(X)","(X)","37","41","1.8","2.0","61","48","2.9","2.3","0","17","0.0","38.0","237","110","11.2","5.4","37","41","15.6","17.4","49","47","2.3","2.2","0","17","0.0","42.4","0","17","0.0","1.5","0","17","-","**"
"1400000US34019010200","Census Tract 102, Hunterdon County, New Jersey","2812","169","(X)","(X)","2","4","0.1","0.1","62","45","2.2","1.6","0","17","0.0","37.6","99","53","3.5","1.9","0","17","0.0","27.4","25","26","0.9","0.9","2","4","8.0","24.3","0","17","0.0","1.1","0","17","-","**"
"1400000US34019010300","Census Tract 103, Hunterdon County, New Jersey","1314","63","(X)","(X)","26","25","2.0","1.9","87","31","6.6","2.3","11","18","12.6","20.0","74","29","5.6","2.2","11","17","14.9","21.2","6","6","0.5","0.5","4","5","66.7","66.7","3","5","0.2","0.4","0","12","0.0","100.0"
"1400000US34019010400","Census Tract 104, Hunterdon County, New Jersey","1812","92","(X)","(X)","14","17","0.8","0.9","66","41","3.6","2.2","0","12","0.0","36.3","134","50","7.4","2.7","14","17","10.4","12.3","22","21","1.2","1.2","0","12","0.0","63.2","0","12","0.0","1.8","0","12","-","**"
"1400000US34019010500","Census Tract 105, Hunterdon County, New Jersey","1917","101","(X)","(X)","0","17","0.0","1.7","14","21","0.7","1.1","0","17","0.0","79.3","56","34","2.9","1.8","0","17","0.0","39.6","0","17","0.0","1.7","0","17","-","**","8","12","0.4","0.6","0","17","0.0","100.0"
"1400000US34019010600","Census Tract 106, Hunterdon County, New Jersey","2147","109","(X)","(X)","0","17","0.0","1.5","11","18","0.5","0.8","0","17","0.0","89.4","97","60","4.5","2.8","0","17","0.0","27.8","25","28","1.2","1.3","0","17","0.0","59.3","19","29","0.9","1.4","0","17","0.0","68.0"
"1400000US34019010701","Census Tract 107.01, Hunterdon County, New Jersey","1790","117","(X)","(X)","32","32","1.8","1.8","35","32","2.0","1.8","0","17","0.0","50.1","86","46","4.8","2.6","8","12","9.3","13.5","73","42","4.1","2.3","24","26","32.9","32.8","0","17","0.0","1.8","0","17","-","**"
"1400000US34019010702","Census Tract 107.02, Hunterdon County, New Jersey","1242","75","(X)","(X)","10","11","0.8","0.9","58","32","4.7","2.5","0","12","0.0","38.9","72","29","5.8","2.3","5","8","6.9","10.1","5","8","0.4","0.6","5","8","100.0","100.0","4","6","0.3","0.5","0","12","0.0","100.0"
"1400000US34019010801","Census Tract 108.01, Hunterdon County, New Jersey","1059","68","(X)","(X)","48","34","4.5","3.4","49","35","4.6","3.4","28","31","57.1","37.4","41","24","3.9","2.2","6","10","14.6","21.8","43","33","4.1","3.2","14","17","32.6","36.6","0","12","0.0","3.0","0","12","-","**"
"1400000US34019010802","Census Tract 108.02, Hunterdon County, New Jersey","812","52","(X)","(X)","25","27","3.1","3.4","62","39","7.6","4.7","12","20","19.4","29.8","41","26","5.0","3.2","13","19","31.7","33.2","12","9","1.5","1.1","0","12","0.0","85.6","8","11","1.0","1.4","0","12","0.0","100.0"
"1400000US34019010900","Census Tract 109, Hunterdon County, New Jersey","1453","121","(X)","(X)","19","28","1.3","1.9","139","74","9.6","5.2","19","28","13.7","19.0","35","31","2.4","2.1","0","12","0.0","50.1","16","18","1.1","1.3","0","12","0.0","74.1","47","48","3.2","3.3","0","12","0.0","43.3"
"1400000US34019011001","Census Tract 110.01, Hunterdon County, New Jersey","1577","93","(X)","(X)","26","21","1.6","1.3","41","30","2.6","1.9","5","9","12.2","21.8","102","46","6.5","2.9","21","19","20.6","18.2","21","24","1.3","1.5","0","17","0.0","64.7","0","17","0.0","2.0","0","17","-","**"
"1400000US34019011002","Census Tract 110.02, Hunterdon County, New Jersey","2328","122","(X)","(X)","15","23","0.6","1.0","39","36","1.7","1.5","0","17","0.0","47.5","151","84","6.5","3.6","0","17","0.0","19.2","116","46","5.0","2.0","15","23","12.9","18.8","0","17","0.0","1.4","0","17","-","**"
"1400000US34019011100","Census Tract 111, Hunterdon County, New Jersey","2346","111","(X)","(X)","16","26","0.7","1.1","70","56","3.0","2.3","16","26","22.9","32.5","127","73","5.4","3.1","0","17","0.0","22.3","36","32","1.5","1.3","0","17","0.0","49.4","0","17","0.0","1.4","0","17","-","**"
"1400000US34019011201","Census Tract 112.01, Hunterdon County, New Jersey","2509","78","(X)","(X)","16","24","0.6","0.9","139","75","5.5","3.0","16","24","11.5","15.4","155","78","6.2","3.0","0","17","0.0","18.8","59","27","2.4","1.1","0","17","0.0","38.6","15","26","0.6","1.0","0","17","0.0","76.6"
"1400000US34019011202","Census Tract 112.02, Hunterdon County, New Jersey","1318","82","(X)","(X)","23","27","1.7","2.0","94","74","7.1","5.5","14","23","14.9","28.1","63","43","4.8","3.2","0","12","0.0","37.3","15","18","1.1","1.3","0","12","0.0","76.6","9","15","0.7","1.1","9","15","100.0","98.9"
"1400000US34019011301","Census Tract 113.01, Hunterdon County, New Jersey","2239","122","(X)","(X)","46","59","2.1","2.6","22","25","1.0","1.1","0","17","0.0","63.2","251","125","11.2","5.5","46","59","18.3","21.7","43","36","1.9","1.6","0","17","0.0","45.2","82","71","3.7","3.2","0","17","0.0","31.5"
"1400000US34019011302","Census Tract 113.02, Hunterdon County, New Jersey","2799","110","(X)","(X)","24","38","0.9","1.3","138","70","4.9","2.5","24","38","17.4","25.6","237","106","8.5","3.8","0","17","0.0","12.8","68","48","2.4","1.7","0","17","0.0","35.7","85","93","3.0","3.3","0","17","0.0","30.7"
"1400000US34019011303","Census Tract 113.03, Hunterdon County, New Jersey","2041","111","(X)","(X)","33","37","1.6","1.8","132","101","6.5","4.9","0","12","0.0","21.6","251","104","12.3","5.2","15","24","6.0","9.3","66","66","3.2","3.2","18","28","27.3","53.1","0","12","0.0","1.6","0","12","-","**"
"1400000US34019011304","Census Tract 113.04, Hunterdon County, New Jersey","1098","62","(X)","(X)","18","20","1.6","1.8","42","33","3.8","3.0","0","12","0.0","45.8","91","54","8.3","4.8","18","20","19.8","21.4","8","12","0.7","1.1","0","12","0.0","100.0","0","12","0.0","2.9","0","12","-","**"
"1400000US34019011400","Census Tract 114, Hunterdon County, New Jersey","1850","156","(X)","(X)","352","109","19.0","6.1","443","95","23.9","5.7","279","103","63.0","19.5","108","64","5.8","3.4","65","63","60.2","34.8","66","46","3.6","2.5","8","12","12.1","20.4","0","12","0.0","1.7","0","12","-","**"
"1400000US34019011500","Census Tract 115, Hunterdon County, New Jersey","1976","129","(X)","(X)","10","12","0.5","0.6","45","39","2.3","2.0","4","8","8.9","18.0","45","27","2.3","1.4","0","17","0.0","44.2","11","12","0.6","0.6","6","9","54.5","54.5","0","17","0.0","1.6","0","17","-","**"
"1400000US34019011600","Census Tract 116, Hunterdon County, New Jersey","2064","140","(X)","(X)","52","70","2.5","3.4","231","112","11.2","5.5","52","70","22.5","28.2","67","54","3.2","2.7","0","17","0.0","36.0","12","18","0.6","0.9","0","17","0.0","85.6","13","20","0.6","1.0","0","17","0.0","82.3"
"1400000US34019011700","Census Tract 117, Hunterdon County, New Jersey","1501","87","(X)","(X)","0","12","0.0","2.1","71","36","4.7","2.4","0","12","0.0","34.8","72","39","4.8","2.6","0","12","0.0","34.4","0","12","0.0","2.1","0","12","-","**","15","18","1.0","1.2","0","12","0.0","76.6"
"1400000US34019011800","Census Tract 118, Hunterdon County, New Jersey","1065","69","(X)","(X)","5","9","0.5","0.8","21","14","2.0","1.3","5","9","23.8","32.6","45","28","4.2","2.6","0","12","0.0","44.2","6","10","0.6","1.0","0","12","0.0","100.0","5","9","0.5","0.8","0","12","0.0","100.0"
"1400000US34019011900","Census Tract 119, Hunterdon County, New Jersey","2003","145","(X)","(X)","19","29","0.9","1.4","68","56","3.4","2.8","0","12","0.0","35.7","63","48","3.1","2.4","19","29","30.2","41.4","16","25","0.8","1.2","0","12","0.0","74.1","0","12","0.0","1.6","0","12","-","**"
"1400000US34021000100","Census Tract 1, Mercer County, New Jersey","1209","104","(X)","(X)","313","142","25.9","11.1","514","122","42.5","8.5","313","142","60.9","19.9","0","12","0.0","2.6","0","12","-","**","10","17","0.8","1.4","0","12","0.0","93.8","0","12","0.0","2.6","0","12","-","**"
"1400000US34021000200","Census Tract 2, Mercer County, New Jersey","1086","113","(X)","(X)","234","100","21.5","8.5","495","114","45.6","8.7","216","99","43.6","15.9","26","25","2.4","2.3","18","21","69.2","46.0","0","12","0.0","2.9","0","12","-","**","0","12","0.0","2.9","0","12","-","**"
"1400000US34021000300","Census Tract 3, Mercer County, New Jersey","1299","107","(X)","(X)","311","126","23.9","9.2","624","137","48.0","10.0","300","127","48.1","16.0","23","25","1.8","2.0","11","17","47.8","52.2","3","7","0.2","0.5","0","12","0.0","100.0","14","24","1.1","1.8","0","12","0.0","79.3"
"1400000US34021000400","Census Tract 4, Mercer County, New Jersey","1350","115","(X)","(X)","488","101","36.1","6.5","798","115","59.1","7.0","477","100","59.8","10.3","79","51","5.9","3.8","11","17","13.9","21.7","12","18","0.9","1.4","0","12","0.0","85.6","0","12","0.0","2.4","0","12","-","**"
"1400000US34021000500","Census Tract 5, Mercer County, New Jersey","1246","120","(X)","(X)","403","109","32.3","7.8","664","114","53.3","7.4","363","101","54.7","11.1","21","35","1.7","2.8","0","12","0.0","64.7","39","36","3.1","2.9","20","26","51.3","51.3","46","49","3.7","3.8","20","32","43.5","56.5"
"1400000US34021000600","Census Tract 6, Mercer County, New Jersey","1302","122","(X)","(X)","218","97","16.7","7.1","487","120","37.4","8.0","209","92","42.9","17.3","61","49","4.7","3.8","0","12","0.0","38.0","9","14","0.7","1.1","9","14","100.0","98.9","22","26","1.7","2.0","0","12","0.0","63.2"
"1400000US34021000700","Census Tract 7, Mercer County, New Jersey","989","83","(X)","(X)","290","97","29.3","9.4","571","111","57.7","9.4","279","101","48.9","14.8","51","29","5.2","3.0","11","18","21.6","28.9","0","12","0.0","3.2","0","12","-","**","0","12","0.0","3.2","0","12","-","**"
"1400000US34021000800","Census Tract 8, Mercer County, New Jersey","782","87","(X)","(X)","232","80","29.7","9.5","471","95","60.2","9.8","232","80","49.3","14.9","18","30","2.3","3.8","0","12","0.0","69.9","6","10","0.8","1.2","0","12","0.0","100.0","8","11","1.0","1.5","0","12","0.0","100.0"
"1400000US34021000900","Census Tract 9, Mercer County, New Jersey","1447","154","(X)","(X)","215","89","14.9","6.4","345","96","23.8","6.6","203","89","58.8","18.3","18","30","1.2","2.0","0","12","0.0","69.9","43","49","3.0","3.4","12","19","27.9","54.4","0","12","0.0","2.2","0","12","-","**"
"1400000US34021001000","Census Tract 10, Mercer County, New Jersey","1055","97","(X)","(X)","165","79","15.6","7.3","311","81","29.5","7.1","165","79","53.1","21.1","13","19","1.2","1.8","0","12","0.0","82.3","0","12","0.0","3.0","0","12","-","**","0","12","0.0","3.0","0","12","-","**"
"1400000US34021001101","Census Tract 11.01, Mercer County, New Jersey","1105","99","(X)","(X)","64","48","5.8","4.5","73","43","6.6","4.0","42","40","57.5","38.4","22","27","2.0","2.4","10","16","45.5","54.5","36","43","3.3","3.9","12","19","33.3","58.3","13","20","1.2","1.8","0","12","0.0","82.3"
"1400000US34021001102","Census Tract 11.02, Mercer County, New Jersey","1377","154","(X)","(X)","57","51","4.1","3.6","153","105","11.1","7.4","57","51","37.3","27.5","0","12","0.0","2.3","0","12","-","**","0","12","0.0","2.3","0","12","-","**","32","33","2.3","2.4","0","12","0.0","52.4"
"1400000US34021001200","Census Tract 12, Mercer County, New Jersey","1465","111","(X)","(X)","12","22","0.8","1.5","122","74","8.3","5.0","12","22","9.8","18.2","6","9","0.4","0.7","0","12","0.0","100.0","14","22","1.0","1.5","0","12","0.0","79.3","0","12","0.0","2.2","0","12","-","**"
"1400000US34021001300","Census Tract 13, Mercer County, New Jersey","1160","109","(X)","(X)","0","12","0.0","2.8","16","22","1.4","1.9","0","12","0.0","74.1","29","25","2.5","2.2","0","12","0.0","55.1","0","12","0.0","2.8","0","12","-","**","35","47","3.0","4.0","0","12","0.0","50.1"
"1400000US34021001401","Census Tract 14.01, Mercer County, New Jersey","1658","127","(X)","(X)","23","31","1.4","1.9","120","85","7.2","5.2","23","31","19.2","22.8","0","12","0.0","1.9","0","12","-","**","0","12","0.0","1.9","0","12","-","**","0","12","0.0","1.9","0","12","-","**"
"1400000US34021001402","Census Tract 14.02, Mercer County, New Jersey","551","77","(X)","(X)","26","33","4.7","5.8","66","47","12.0","8.5","18","31","27.3","38.6","8","11","1.5","2.1","0","12","0.0","100.0","30","33","5.4","6.0","8","11","26.7","49.2","0","12","0.0","5.7","0","12","-","**"
"1400000US34021001500","Census Tract 15, Mercer County, New Jersey","1028","112","(X)","(X)","47","51","4.6","4.8","103","75","10.0","7.0","34","42","33.0","35.6","0","12","0.0","3.1","0","12","-","**","0","12","0.0","3.1","0","12","-","**","87","67","8.5","6.7","13","24","14.9","39.7"
"1400000US34021001600","Census Tract 16, Mercer County, New Jersey","446","65","(X)","(X)","89","45","20.0","9.4","97","47","21.7","10.0","87","44","89.7","16.7","0","12","0.0","7.0","0","12","-","**","2","5","0.4","1.2","2","5","100.0","100.0","14","20","3.1","4.6","0","12","0.0","79.3"
"1400000US34021001700","Census Tract 17, Mercer County, New Jersey","1275","128","(X)","(X)","25","37","2.0","2.9","124","67","9.7","5.3","25","37","20.2","28.0","8","15","0.6","1.2","0","12","0.0","100.0","0","12","0.0","2.5","0","12","-","**","8","13","0.6","1.0","0","12","0.0","100.0"
"1400000US34021001800","Census Tract 18, Mercer County, New Jersey","1344","89","(X)","(X)","235","113","17.5","8.7","172","69","12.8","5.3","92","68","53.5","26.2","260","101","19.3","7.8","143","85","55.0","23.0","0","12","0.0","2.4","0","12","-","**","12","23","0.9","1.7","0","12","0.0","85.6"
"1400000US34021001900","Census Tract 19, Mercer County, New Jersey","435","57","(X)","(X)","127","54","29.2","11.1","198","60","45.5","11.0","113","54","57.1","18.3","14","21","3.2","4.8","14","21","100.0","79.3","0","12","0.0","7.2","0","12","-","**","0","12","0.0","7.2","0","12","-","**"
"1400000US34021002000","Census Tract 20, Mercer County, New Jersey","441","54","(X)","(X)","0","12","0.0","7.1","22","24","5.0","5.7","0","12","0.0","63.2","0","12","0.0","7.1","0","12","-","**","0","12","0.0","7.1","0","12","-","**","10","16","2.3","3.7","0","12","0.0","93.8"
"1400000US34021002100","Census Tract 21, Mercer County, New Jersey","1684","173","(X)","(X)","211","102","12.5","5.8","501","126","29.8","6.5","187","99","37.3","16.8","39","37","2.3","2.2","7","11","17.9","21.7","9","16","0.5","0.9","9","16","100.0","98.9","8","13","0.5","0.8","8","13","100.0","100.0"
