,Id2,Id,name,totalPop,under5yr,under18yr,over65yr
390,13007,0500000US13007,"Baker County, Georgia",3092,164,598,696
391,13009,0500000US13009,"Baldwin County, Georgia",44823,2125,8411,7177
392,13011,0500000US13011,"Banks County, Georgia",18988,1119,4238,3321
393,13013,0500000US13013,"Barrow County, Georgia",80809,5433,20962,10058
394,13015,0500000US13015,"Bartow County, Georgia",106408,6886,25682,14916
395,13017,0500000US13017,"Ben Hill County, Georgia",16787,1074,4140,2939
396,13019,0500000US13019,"Berrien County, Georgia",19252,1227,4665,3292
397,13021,0500000US13021,"Bibb County, Georgia",153095,10433,37623,23876
398,13023,0500000US13023,"Bleckley County, Georgia",12838,678,2620,2163
399,13025,0500000US13025,"Brantley County, Georgia",18897,1146,4437,3140
400,13027,0500000US13027,"Brooks County, Georgia",15513,920,3380,3076
401,13029,0500000US13029,"Bryan County, Georgia",38109,2853,11160,4050
402,13031,0500000US13031,"Bulloch County, Georgia",77296,4466,15446,8860
403,13033,0500000US13033,"Burke County, Georgia",22423,1565,5842,3497
404,13035,0500000US13035,"Butts County, Georgia",24193,1401,5031,3762
405,13037,0500000US13037,"Calhoun County, Georgia",6352,245,1111,995
406,13039,0500000US13039,"Camden County, Georgia",53677,3845,13088,7319
407,13043,0500000US13043,"Candler County, Georgia",10836,672,2710,1952
408,13045,0500000US13045,"Carroll County, Georgia",118121,7583,28076,16080
409,13047,0500000US13047,"Catoosa County, Georgia",67420,3715,15433,11954
410,13049,0500000US13049,"Charlton County, Georgia",12968,664,2492,2072
411,13051,0500000US13051,"Chatham County, Georgia",289195,18249,61279,44478
412,13053,0500000US13053,"Chattahoochee County, Georgia",10684,898,2337,516
413,13055,0500000US13055,"Chattooga County, Georgia",24790,1485,5555,4354
414,13057,0500000US13057,"Cherokee County, Georgia",254149,15017,62093,35380
415,13059,0500000US13059,"Clarke County, Georgia",127330,6662,21989,13959
416,13061,0500000US13061,"Clay County, Georgia",2887,149,588,774
417,13063,0500000US13063,"Clayton County, Georgia",289615,21675,80559,26997
418,13065,0500000US13065,"Clinch County, Georgia",6648,438,1693,1077
419,13067,0500000US13067,"Cobb County, Georgia",756865,46903,178546,92777
420,13069,0500000US13069,"Coffee County, Georgia",43093,2994,10534,5930
421,13071,0500000US13071,"Colquitt County, Georgia",45592,3069,11917,7054
422,13073,0500000US13073,"Columbia County, Georgia",154291,9767,39147,20833
423,13075,0500000US13075,"Cook County, Georgia",17162,1095,4301,2839
424,13077,0500000US13077,"Coweta County, Georgia",145864,8758,35765,20242
425,13079,0500000US13079,"Crawford County, Georgia",12318,599,2537,2316
426,13081,0500000US13081,"Crisp County, Georgia",22601,1428,5464,4217
427,13083,0500000US13083,"Dade County, Georgia",16226,794,3119,3132
428,13085,0500000US13085,"Dawson County, Georgia",25083,1355,5186,5045
429,13087,0500000US13087,"Decatur County, Georgia",26575,1831,6505,4307
430,13089,0500000US13089,"DeKalb County, Georgia",756558,52440,174942,94120
431,13091,0500000US13091,"Dodge County, Georgia",20705,1012,4012,3737
432,13093,0500000US13093,"Dooly County, Georgia",13706,521,2356,2758
433,13095,0500000US13095,"Dougherty County, Georgia",91243,5850,21222,14027
434,13097,0500000US13097,"Douglas County, Georgia",145331,9054,37605,16774
435,13099,0500000US13099,"Early County, Georgia",10247,653,2573,1948
436,13101,0500000US13101,"Echols County, Georgia",4000,251,1066,521
437,13103,0500000US13103,"Effingham County, Georgia",62190,4226,16464,7222
438,13105,0500000US13105,"Elbert County, Georgia",19120,1131,4113,3999
439,13107,0500000US13107,"Emanuel County, Georgia",22612,1496,5584,3643
440,13109,0500000US13109,"Evans County, Georgia",10721,728,2870,1718
441,13111,0500000US13111,"Fannin County, Georgia",25964,1081,4310,7663
442,13113,0500000US13113,"Fayette County, Georgia",113459,5121,26093,20636
443,13115,0500000US13115,"Floyd County, Georgia",97927,5967,22702,16390
444,13117,0500000US13117,"Forsyth County, Georgia",236612,14131,64808,28421
445,13119,0500000US13119,"Franklin County, Georgia",23023,1361,5006,4376
446,13121,0500000US13121,"Fulton County, Georgia",1050114,61778,229407,122730
447,13123,0500000US13123,"Gilmer County, Georgia",30816,1658,5906,7651
448,13125,0500000US13125,"Glascock County, Georgia",2995,142,651,538
449,13127,0500000US13127,"Glynn County, Georgia",85219,4733,18521,17247
450,13129,0500000US13129,"Gordon County, Georgia",57685,3477,14047,8560
451,13131,0500000US13131,"Grady County, Georgia",24748,1600,6137,4512
452,13133,0500000US13133,"Greene County, Georgia",17698,884,3302,5142
453,13135,0500000US13135,"Gwinnett County, Georgia",927781,61223,249129,93264
454,13137,0500000US13137,"Habersham County, Georgia",45388,2640,10191,8238
455,13139,0500000US13139,"Hall County, Georgia",202148,13293,51265,30106
456,13141,0500000US13141,"Hancock County, Georgia",8348,315,1294,1948
457,13143,0500000US13143,"Haralson County, Georgia",29533,1773,7095,4773
458,13145,0500000US13145,"Harris County, Georgia",34475,1635,7334,6476
459,13147,0500000US13147,"Hart County, Georgia",26099,1395,5471,5639
460,13149,0500000US13149,"Heard County, Georgia",11879,667,2694,2074
461,13151,0500000US13151,"Henry County, Georgia",230220,13478,58952,26816
462,13153,0500000US13153,"Houston County, Georgia",155469,10195,39714,19762
463,13155,0500000US13155,"Irwin County, Georgia",9398,462,1989,1686
464,13157,0500000US13157,"Jackson County, Georgia",70422,4598,17895,10156
465,13159,0500000US13159,"Jasper County, Georgia",14040,827,3340,2454
466,13161,0500000US13161,"Jeff Davis County, Georgia",15029,1040,3989,2367
467,13163,0500000US13163,"Jefferson County, Georgia",15430,984,3626,2819
468,13165,0500000US13165,"Jenkins County, Georgia",8683,461,1762,1458
469,13167,0500000US13167,"Johnson County, Georgia",9708,498,1826,1824
470,13169,0500000US13169,"Jones County, Georgia",28616,1446,6628,5048
471,13171,0500000US13171,"Lamar County, Georgia",19000,1095,3913,3223
472,13173,0500000US13173,"Lanier County, Georgia",10340,687,2478,1456
473,13175,0500000US13175,"Laurens County, Georgia",47325,3169,11713,8359
474,13177,0500000US13177,"Lee County, Georgia",29764,1830,7765,3751
475,13179,0500000US13179,"Liberty County, Georgia",61497,6386,17244,5689
476,13181,0500000US13181,"Lincoln County, Georgia",7915,440,1511,1885
477,13183,0500000US13183,"Long County, Georgia",18998,1407,5141,1831
478,13185,0500000US13185,"Lowndes County, Georgia",116321,7897,27869,14366
479,13187,0500000US13187,"Lumpkin County, Georgia",32955,1482,5798,5786
480,13189,0500000US13189,"McDuffie County, Georgia",21531,1407,5400,3777
481,13191,0500000US13191,"McIntosh County, Georgia",14340,592,2316,3828
482,13193,0500000US13193,"Macon County, Georgia",13143,666,2462,2270
483,13195,0500000US13195,"Madison County, Georgia",29650,1781,6837,5032
484,13197,0500000US13197,"Marion County, Georgia",8351,416,1775,1671
485,13199,0500000US13199,"Meriwether County, Georgia",21068,1262,4488,4290
486,13201,0500000US13201,"Miller County, Georgia",5686,318,1294,1264
487,13205,0500000US13205,"Mitchell County, Georgia",22192,1301,5034,3614
488,13207,0500000US13207,"Monroe County, Georgia",27520,1402,5633,5103
489,13209,0500000US13209,"Montgomery County, Georgia",9193,481,1849,1575
490,13211,0500000US13211,"Morgan County, Georgia",18853,1145,4295,3779
491,13213,0500000US13213,"Murray County, Georgia",39921,2589,9891,5931
492,13215,0500000US13215,"Muscogee County, Georgia",194160,13858,48112,26004
493,13217,0500000US13217,"Newton County, Georgia",109541,7010,28413,14261
494,13219,0500000US13219,"Oconee County, Georgia",39272,2183,10505,5955
495,13221,0500000US13221,"Oglethorpe County, Georgia",15054,793,3148,2838
496,13223,0500000US13223,"Paulding County, Georgia",164044,10306,42844,17394
497,13225,0500000US13225,"Peach County, Georgia",27297,1532,5700,4367
498,13227,0500000US13227,"Pickens County, Georgia",31980,1619,6500,7004
499,13229,0500000US13229,"Pierce County, Georgia",19389,1244,4807,3302
500,13231,0500000US13231,"Pike County, Georgia",18634,990,4359,2969
501,13233,0500000US13233,"Polk County, Georgia",42470,2884,10778,6575
502,13235,0500000US13235,"Pulaski County, Georgia",11069,441,2025,2503
503,13237,0500000US13237,"Putnam County, Georgia",21809,1100,4348,5246
504,13239,0500000US13239,"Quitman County, Georgia",2279,118,405,711
505,13241,0500000US13241,"Rabun County, Georgia",16867,721,2858,4663
506,13243,0500000US13243,"Randolph County, Georgia",6833,386,1387,1632
507,13245,0500000US13245,"Richmond County, Georgia",201554,13538,46063,28342
508,13247,0500000US13247,"Rockdale County, Georgia",90594,5295,22370,13059
509,13249,0500000US13249,"Schley County, Georgia",5236,267,1309,897
510,13251,0500000US13251,"Screven County, Georgia",13938,833,2935,2622
511,13253,0500000US13253,"Seminole County, Georgia",8315,443,1728,1918
512,13255,0500000US13255,"Spalding County, Georgia",66100,4163,15558,11803
513,13257,0500000US13257,"Stephens County, Georgia",26035,1584,5787,5052
514,13259,0500000US13259,"Stewart County, Georgia",6199,203,749,964
515,13261,0500000US13261,"Sumter County, Georgia",29733,1799,6728,4979
516,13263,0500000US13263,"Talbot County, Georgia",6272,257,1016,1529
517,13265,0500000US13265,"Taliaferro County, Georgia",1608,66,272,423
518,13267,0500000US13267,"Tattnall County, Georgia",25391,1279,5146,3629
519,13269,0500000US13269,"Taylor County, Georgia",8039,402,1632,1626
520,13271,0500000US13271,"Telfair County, Georgia",15876,626,2537,2873
521,13273,0500000US13273,"Terrell County, Georgia",8611,507,1987,1708
522,13275,0500000US13275,"Thomas County, Georgia",44448,2789,10534,8131
523,13277,0500000US13277,"Tift County, Georgia",40571,2787,10020,6037
524,13279,0500000US13279,"Toombs County, Georgia",26887,1916,7113,4399
525,13281,0500000US13281,"Towns County, Georgia",11852,427,1507,4093
526,13283,0500000US13283,"Treutlen County, Georgia",6809,399,1543,1255
527,13285,0500000US13285,"Troup County, Georgia",70034,4479,16957,10394
528,13287,0500000US13287,"Turner County, Georgia",7912,564,1912,1572
529,13289,0500000US13289,"Twiggs County, Georgia",8188,428,1583,1862
530,13291,0500000US13291,"Union County, Georgia",24001,894,3805,7923
531,13293,0500000US13293,"Upson County, Georgia",26215,1637,5823,4843
532,13295,0500000US13295,"Walker County, Georgia",69410,3904,15094,12876
533,13297,0500000US13297,"Walton County, Georgia",93503,5667,23085,14488
534,13299,0500000US13299,"Ware County, Georgia",35680,2436,8564,6167
535,13301,0500000US13301,"Warren County, Georgia",5251,267,1065,1191
536,13303,0500000US13303,"Washington County, Georgia",20386,1155,4398,3540
537,13305,0500000US13305,"Wayne County, Georgia",29808,1928,7274,4722
538,13307,0500000US13307,"Webster County, Georgia",2611,121,508,617
539,13309,0500000US13309,"Wheeler County, Georgia",7879,354,1342,1152
540,13311,0500000US13311,"White County, Georgia",29970,1394,5931,6890
541,13313,0500000US13313,"Whitfield County, Georgia",104062,6798,26870,14620
542,13315,0500000US13315,"Wilcox County, Georgia",8812,482,1673,1591
543,13317,0500000US13317,"Wilkes County, Georgia",9876,511,2088,2282
544,13319,0500000US13319,"Wilkinson County, Georgia",9036,506,2053,1751
545,13321,0500000US13321,"Worth County, Georgia",20299,1181,4540,3872
546,15001,0500000US15001,"Hawaii County, Hawaii",200983,11890,43553,42032
547,15003,0500000US15003,"Honolulu County, Hawaii",980080,61601,207765,173793
548,15005,0500000US15005,"Kalawao County, Hawaii",88,0,0,37
549,15007,0500000US15007,"Kauai County, Hawaii",72133,4375,15749,14539
550,15009,0500000US15009,"Maui County, Hawaii",167207,9838,36347,30566
551,16001,0500000US16001,"Ada County, Idaho",469966,27274,111737,67792
552,16003,0500000US16003,"Adams County, Idaho",4250,169,754,1221
553,16005,0500000US16005,"Bannock County, Idaho",87138,6205,22849,12400
554,16007,0500000US16007,"Bear Lake County, Idaho",6050,405,1617,1248
555,16009,0500000US16009,"Benewah County, Idaho",9226,526,2084,2073
556,16011,0500000US16011,"Bingham County, Idaho",46236,3453,14233,6595
557,16013,0500000US16013,"Blaine County, Idaho",22601,1085,4990,4435
558,16015,0500000US16015,"Boise County, Idaho",7634,275,1291,1919
559,16017,0500000US16017,"Bonner County, Idaho",44727,2265,8813,10973
560,16019,0500000US16019,"Bonneville County, Idaho",116854,9772,35940,15543
561,16021,0500000US16021,"Boundary County, Idaho",11948,701,2761,2691
562,16023,0500000US16023,"Butte County, Idaho",2611,143,626,612
563,16025,0500000US16025,"Camas County, Idaho",1127,55,263,253
564,16027,0500000US16027,"Canyon County, Idaho",223499,16732,63627,30762
565,16029,0500000US16029,"Caribou County, Idaho",7060,486,2020,1234
566,16031,0500000US16031,"Cassia County, Idaho",23864,1882,7572,3391
567,16033,0500000US16033,"Clark County, Idaho",852,47,198,151
568,16035,0500000US16035,"Clearwater County, Idaho",8758,337,1457,2389
569,16037,0500000US16037,"Custer County, Idaho",4280,205,743,1243
570,16039,0500000US16039,"Elmore County, Idaho",27259,2287,6954,3674
571,16041,0500000US16041,"Franklin County, Idaho",13726,1017,4380,1943
572,16043,0500000US16043,"Fremont County, Idaho",13168,867,3390,2213
573,16045,0500000US16045,"Gem County, Idaho",17634,1052,4029,3863
574,16047,0500000US16047,"Gooding County, Idaho",15196,1081,4174,2627
575,16049,0500000US16049,"Idaho County, Idaho",16513,776,3259,4606
576,16051,0500000US16051,"Jefferson County, Idaho",29439,2535,10040,3385
577,16053,0500000US16053,"Jerome County, Idaho",24015,1996,7394,3117
578,16055,0500000US16055,"Kootenai County, Idaho",161505,9664,36824,30670
579,16057,0500000US16057,"Latah County, Idaho",40134,2189,7624,5406
580,16059,0500000US16059,"Lemhi County, Idaho",7961,394,1488,2409
581,16061,0500000US16061,"Lewis County, Idaho",3861,196,874,1018
582,16063,0500000US16063,"Lincoln County, Idaho",5360,367,1549,758
583,16065,0500000US16065,"Madison County, Idaho",39304,3768,10565,2738
584,16067,0500000US16067,"Minidoka County, Idaho",20825,1660,5905,3387
585,16069,0500000US16069,"Nez Perce County, Idaho",40408,2387,8568,8061
586,16071,0500000US16071,"Oneida County, Idaho",4488,273,1269,912
587,16073,0500000US16073,"Owyhee County, Idaho",11693,749,3040,2082
588,16075,0500000US16075,"Payette County, Idaho",23551,1535,6171,4331
589,16077,0500000US16077,"Power County, Idaho",7768,656,2427,1199
590,16079,0500000US16079,"Shoshone County, Idaho",12796,769,2630,2923
591,16081,0500000US16081,"Teton County, Idaho",11640,728,2863,1457
592,16083,0500000US16083,"Twin Falls County, Idaho",86081,6294,23677,13252
593,16085,0500000US16085,"Valley County, Idaho",11041,507,2000,2772
594,16087,0500000US16087,"Washington County, Idaho",10161,575,2303,2554
595,17001,0500000US17001,"Adams County, Illinois",65691,4145,14779,13290
596,17003,0500000US17003,"Alexander County, Illinois",6060,391,1398,1328
597,17005,0500000US17005,"Bond County, Illinois",16630,791,3234,3086
598,17007,0500000US17007,"Boone County, Illinois",53577,3017,13283,8484
599,17009,0500000US17009,"Brown County, Illinois",6556,289,1041,913
600,17011,0500000US17011,"Bureau County, Illinois",32993,1752,7078,7231
601,17013,0500000US17013,"Calhoun County, Illinois",4802,245,991,1121
602,17015,0500000US17015,"Carroll County, Illinois",14312,734,2773,3651
603,17017,0500000US17017,"Cass County, Illinois",12260,812,2918,2188
604,17019,0500000US17019,"Champaign County, Illinois",209983,11527,39434,26930
605,17021,0500000US17021,"Christian County, Illinois",32661,1656,6610,6511
606,17023,0500000US17023,"Clark County, Illinois",15596,919,3540,3097
607,17025,0500000US17025,"Clay County, Illinois",13253,798,3040,2693
608,17027,0500000US17027,"Clinton County, Illinois",37639,2172,7952,6483
609,17029,0500000US17029,"Coles County, Illinois",50885,2515,9202,8609
610,17031,0500000US17031,"Cook County, Illinois",5180493,317226,1129672,758167
611,17033,0500000US17033,"Crawford County, Illinois",18807,1007,3741,3557
612,17035,0500000US17035,"Cumberland County, Illinois",10808,653,2396,2117
613,17037,0500000US17037,"DeKalb County, Illinois",104143,5881,22292,13172
614,17039,0500000US17039,"De Witt County, Illinois",15769,846,3368,3031
615,17041,0500000US17041,"Douglas County, Illinois",19479,1253,4848,3524
616,17043,0500000US17043,"DuPage County, Illinois",928589,55018,210552,143938
617,17045,0500000US17045,"Edgar County, Illinois",17360,882,3540,3777
618,17047,0500000US17047,"Edwards County, Illinois",6392,349,1433,1375
619,17049,0500000US17049,"Effingham County, Illinois",34208,2277,8104,6043
